title	link	description	pubDate
"미래에셋<b>증권</b>, '<b>MZ</b>세대를 위한 대학생 챌린지' 시상식"	http://www.shinailbo.co.kr/news/articleView.html?idxno=1412776	미래에셋<b>증권</b> 관계자는 &quot;이번 대학생 챌린지는 <b>MZ</b>세대와 주린이 등 주식투자에 관심이 많은 신규 투자자들의 다양한 아이디어를 들을 수 있었던 유익한 행사였다&quot;며 &quot;이번에 대학(원)생들이 제공한 소중한... 	"Tue, 18 May 2021 16:54:00 +0900"
"미래에셋<b>증권</b>, <b>MZ</b>세대를 위한 대학생 챌린지 시상식 개최"	http://www.finomy.com/news/articleView.html?idxno=93316	미래에셋<b>증권</b> 관계자는 &quot;이번 대학생 챌린지는 <b>MZ</b>세대와 주린이 등 주식투자에 관심이 많은 신규 투자자들의 다양한 아이디어를 들을 수 있었던 유익한 행사였다&quot;며 &quot;이번에 대학(원)생들이 제공한 소중한... 	"Tue, 18 May 2021 16:18:00 +0900"
"미래에셋<b>증권</b>, <b>MZ</b>세대를 위한 대학생 챌린지 시상식 개최"	https://www.ekn.kr/web/view.php?key=20210518010003558	미래에셋<b>증권</b> 관계자는 &quot;이번 대학생 챌린지는 <b>MZ</b>세대와 주린이 등 주식투자에 관심이 많은 신규 투자자들의 다양한 아이디어를 들을 수 있었던 유익한 행사였다&quot;며 &quot;이번에 학생들이 제공한 소중한 아이디어를 통해... 	"Tue, 18 May 2021 15:10:00 +0900"
"미래에셋<b>증권</b>, <b>MZ</b>세대를 위한 대학생 챌린지 시상식 개최"	http://www.straightnews.co.kr/news/articleView.html?idxno=106199	"미래에셋<b>증권</b> 관계자는 &quot;이번 대학생 챌린지는 <b>MZ</b>세대와 주린이 등 주식투자에 관심이 많은 신규 투자자들의 다양한 아이디어를 들을 수 있었던 유익한 행사였다&quot;며, &quot;이번에 대학(원)생들이 제공한 소중한... "	"Tue, 18 May 2021 13:54:00 +0900"
"미래에셋<b>증권</b>, <b>MZ</b>세대 위한 대학생 챌린지 시상식 개최"	http://www.ntoday.co.kr/news/articleView.html?idxno=78628	미래에셋<b>증권</b> 관계자는 &quot;이번 대학생 챌린지는 <b>MZ</b>세대와 주식 초보 투자자 등 주식투자에 관심이 많은 신규 투자자들의 다양한 아이디어를 들을 수 있었던 유익한 행사였다&quot;라며 &quot;이번에 대학(원)생들이 제공한... 	"Tue, 18 May 2021 11:00:00 +0900"
"미래에셋<b>증권</b>, <b>MZ</b>세대를 위한 대학생 챌린지 시상식 개최"	http://www.newsbrite.net/news/articleView.html?idxno=150428	미래에셋<b>증권</b> 관계자는 &quot;이번 대학생 챌린지는 <b>MZ</b>세대와 주린이 등 주식투자에 관심이 많은 신규 투자자들의 다양한 아이디어를 들을 수 있었던 유익한 행사였다&quot;며 &quot;이번에 대학(원)생들이 제공한 소중한 아이디어를... 	"Tue, 18 May 2021 10:32:00 +0900"
"미래에셋<b>증권</b>, <b>MZ</b>세대를 위한 '대학생 챌린지' 시상식 개최"	http://www.newsworks.co.kr/news/articleView.html?idxno=549086	미래에셋<b>증권</b> 관계자는 &quot;이번 대학생 챌린지는 <b>MZ</b>세대와 주린이 등 주식 투자에 관심이 많은 신규 투자자들의 다양한 아이디어를 들을 수 있었던 유익한 행사였다&quot;며 &quot;이번에 대학(원)생들이 제공한 소중한... 	"Tue, 18 May 2021 10:30:00 +0900"
"주식·가상자산·리츠·리셀테크까지 투자지형도 바꾼 <b>MZ</b> [젊은 그들, <b>MZ</b>세대..."	https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=014&aid=0004662430	"삼성<b>증권</b>은 <b>MZ</b>세대 공략을 위해 기존보다 투자장벽을 대폭 낮춘 간편투자 앱 '오투'(O2)를 지난 16일 정식 출시했다. 한국투자<b>증권</b>과 신한금융투자는 아마존, 테슬라 등 주식을 쪼개 살 수 있는 '해외주식 소수점 거래'를... "	"Wed, 23 Jun 2021 17:31:00 +0900"
"미래에셋<b>증권</b>, <b>MZ</b>세대 위한 대학생 챌린지 시상식 개최"	http://biz.newdaily.co.kr/site/data/html/2021/05/18/2021051800065.html	미래에셋<b>증권</b>은 지난 3월 2일부터 4월 30일까지 주린이 대학(원)생을 대상으로 마케팅 공모전과 모의투자대회를 진행했다. 대학생 마케팅 챌린지에서는 '<b>MZ</b> 타깃 인지도 향상을 위한 힙한 브랜드 마케팅 아이디어와... 	"Tue, 18 May 2021 14:58:00 +0900"
"직장인 10명 중 8명, 비상장 주식 투자 안다…선호 플랫폼은 ‘<b>증권</b>플러스 비..."	http://theviewers.co.kr/View.aspx?No=1980533	"대한 <b>MZ</b> 세대들의 투자 열기를 입증한 바 있다. 비상장 주식 거래 플랫폼 인지도 1위는 <b>증권</b>플러스 비상장이 차지했다. 24시간 예약 주문과 같은 <b>증권</b>플러스 비상장만의 다양한 편의 기능, 모바일 기반의 간편한 UX... "	"Mon, 26 Jul 2021 11:12:00 +0900"
"<b>MZ</b>세대 겨냥, 가상과 현실 아우르는 '메타버스' 마케팅 주목열풍"	http://www.kbiznews.co.kr/news/articleView.html?idxno=84531	실제 IBK투자<b>증권</b>에 따르면 전 세계 인구의 40% 이상을 차지하는 <b>MZ</b>세대는 2030년~2040년까지 소비의 주축이 될 것으로 예상되고 있다. 기업들은 <b>MZ</b>세대가 코로나19로 촉발된 디지털·비대면 사회에서 강력한 트렌드 세터... 	"Mon, 26 Jul 2021 14:40:00 +0900"
"두나무, &quot;직장인들 비상장 주식 거래 플랫폼 인지도 1위는 <b>증권</b>플러스 비상장..."	http://www.thebigdata.co.kr/view.php?ud=202107261619071483d0a8833aad_23	"실제 <b>증권</b>플러스 비상장 내에서도 올해 6월 기준 전체 회원 수 대비 2030 세대가 차지하는 비중이 45%에 육박, 비상장 주식에 대한 <b>MZ</b> 세대들의 투자 열기를 입증한 바 있다. 비상장 주식 거래 플랫폼 인지도 1위는 <b>증권</b>... "	"Mon, 26 Jul 2021 16:22:00 +0900"
<b>MZ</b>세대 &quot;원금보장 보단 투자형 연금&quot;…미래에셋 '다이렉트연금' 인기몰이	https://news.mtn.co.kr/newscenter/news_viewer.mtn?gidx=2021061813590627418	다이렉트 연금계좌로 인전한 고객 중 <b>MZ</b>세대 비율은 48% 수준에 달한다.미래에셋<b>증권</b>은 이러한 <b>MZ</b>세대의 수요에 발맞춰 유튜브 채널 '스마트 머니'를 통해 다양한 연금 지식을 제공하는 등 소통에 나서고 있다.권오만... 	"Fri, 18 Jun 2021 14:20:00 +0900"
"삼성<b>증권</b>, <b>MZ</b>세대 위한 간편투자 앱 'O2'"	https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=015&aid=0004563433	"삼성<b>증권</b>은 16일 편의성을 대폭 보강한 간편투자 앱 ‘O2(오투·오늘의 투자)’를 개설하고 주식 초보자인... 앱에서 사용되는 각종 <b>증권</b> 용어도 초보 투자자들이 이해하기 쉽도록 매수, 매도 등의 표현 대신 바로투자... "	"Wed, 16 Jun 2021 17:23:00 +0900"
"미래에셋<b>증권</b>, <b>MZ</b>세대 위한 대학생 챌린지 시상식 개최"	http://www.cnbnews.com/news/article.html?no=492410	미래에셋<b>증권</b>은 지난 3월 2일부터 4월 30일까지 주린이 대학(원)생을 대상으로 마케팅 공모전과 모의투자대회를 진행했다. 대학생 마케팅 챌린지에서는 ‘<b>MZ</b>타겟 인지도 향상을 위한 힙한 브랜드 마케팅 아이디어와... 	"Thu, 20 May 2021 09:58:00 +0900"
"미래에셋<b>증권</b>, 'm.Club 100만 기념' 이모티콘 지급 이벤트"	http://www.straightnews.co.kr/news/articleView.html?idxno=113608	"미래에셋<b>증권</b> 권오만 디지털Biz본부장은 &quot;최근에 신규 개인투자자와 <b>MZ</b>세대의 투자 비중이 높아지고 있다&quot;며 &quot;m.Club은 앞으로도 쉽고, 다양한 콘텐츠를 통해 고객의 투자에 도움 되는 서비스를 제공하기 위해... "	"Mon, 23 Aug 2021 11:04:00 +0900"
"한화투자<b>증권</b>, '연 최대 5% 우대 스마트 CMA RP 주식통장'"	http://www.metroseoul.co.kr/article/20210726500102	신충섭 한화투자<b>증권</b> 채널전략실 상무는 &quot;<b>MZ</b>세대 등 투자를 시작하는 개인들이 보다 쉽고 편리하게 자산을 쌓을 수 있는 서비스를 늘 고민하고 있다&quot;며 &quot;쉬는 현금에 우대금리를 제공해 매매 부담을 줄이고 소액으로도... 	"Mon, 26 Jul 2021 10:24:00 +0900"
"[송인화의 UP데이트] <b>MZ</b>세대, 금융권 바꾼다..직관적으로 쉽고 편하게"	http://theviewers.co.kr/View.aspx?No=1670020	이들 대부분이 <b>MZ</b>세대다. <b>증권</b>사들은 이들을 사로잡기 위해 MTS(모바일 트레이딩) 탈바꿈에 나섰다. 젊은 세대의 접근성을 높이기 위해 보다 직관적이고 쉽고 편리한 플랫폼으로 거듭나는 중이다. 15일 업계에 따르면... 	"Tue, 15 Jun 2021 14:50:00 +0900"
"NH투자證, <b>MZ</b> 세대 겨냥 '알림톡 서비스' 시행"	https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=119&aid=0002507616	NH투자<b>증권</b>은 <b>MZ</b>세대(1980년대 초~2000년대 초 출생자)의 투자 니즈와 눈높이를 반영한 ‘대고객 컨텐츠 알림톡 무료 서비스’를 시행한다고 2일 밝혔다. 대고객 컨텐츠 알림톡 무료 서비스는 매일 오전 오늘의 신규... 	"Fri, 02 Jul 2021 17:24:00 +0900"
"&quot;톡으로 투자 콘텐츠 받으세요&quot;…NH투자, <b>MZ</b>세대 겨냥 서비스"	https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=031&aid=0000608356	NH투자<b>증권</b>은 <b>MZ</b>세대(1980년대 초~2000년대 초 출생자)의 투자 니즈와 눈높이를 반영한 '대고객 콘텐츠 알림톡 무료 서비스'를 시행한다고 2일 밝혔다. 서비스를 신청한 고객들은 쉬운 투자 정보나 실시간 시황 등을... 	"Fri, 02 Jul 2021 13:33:00 +0900"
"NH證, <b>MZ</b>세대 위한 '대고객 컨텐츠 알림톡 서비스' 시행"	http://www.meconomynews.com/news/articleView.html?idxno=55164	매일 오전 신규 컨텐츠 무료 알림 서비스 [시장경제=양일국 기자] 사진=NH투자<b>증권</b> 제공 NH투자<b>증권</b>은 <b>MZ</b>세대의 투자 니즈와 눈높이를 고려한 '대고객 컨텐츠 알림톡 무료 서비스'를 시행한다고 2일 밝혔다. 대고객... 	"Fri, 02 Jul 2021 13:28:00 +0900"
중소형사도 유튜브 대전…브랜드 마케팅·<b>MZ</b>세대 소통 '두 마리 토끼'	https://news.mtn.co.kr/newscenter/news_viewer.mtn?gidx=2021063014471579934	"한 <b>증권</b>사 관계자는 &quot;<b>MZ</b>세대가 가장 많이 접하는 정보획득 창구가 유튜브&quot;라며 &quot;자산가로 성장할 잠재 고객군과의 접점을 늘린다는 취지로 채널을 키우고 있으며, 비슷비슷한 <b>증권</b>사 유튜브 채널 속에서 차별화된... "	"Wed, 30 Jun 2021 16:26:00 +0900"
“<b>MZ</b>세대 생각이 궁금해!” 혁신 위해 <b>MZ</b>세대 의견 듣는 <b>증권</b>가	https://www.dnews.co.kr/uhtml/view.jsp?idxno=202104201510519370768	"1980년대 초에서 2000년대 초반 출생한 <b>MZ</b>세대가 <b>증권</b>가의 주요 고객으로 떠올랐을 뿐만 아니라, <b>MZ</b>세대가 디지털 환경에 익숙하다는 점에서 변화를 모색하는 <b>증권</b>가가 이들 의견에 주목하고 있는 것이다. 20일... "	"Wed, 21 Apr 2021 06:10:00 +0900"
[이번주 ETF] <b>MZ</b>세대 지갑에 주목하라…‘MILN’	https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=018&aid=0004955036	"IBK투자<b>증권</b>에 따르면 <b>MZ</b>세대들은 소셜 네트워크 서비스(SNS)를 통해 사회 관계를 형성하고, 일상을 공유하는 공유 습관이 정착돼 있다고 합니다. 공유 습관은 소비에도 영향을 미치는데 온라인을 통해... "	"Sat, 12 Jun 2021 10:10:00 +0900"
‘<b>MZ</b>세대’ 소비 트랜드 발맞춘 ETF 투자 대세	https://www.etoday.co.kr/news/view/2034156	이투데이=조성진 기자 | 최근 <b>증권</b>가가 <b>MZ</b>세대의 소비 트랜드에 발맞춘 상장지수펀드(ETF) 투자 추천에 나섰다. <b>MZ</b>세대는 밀레니얼 세대와 Z세대를 합친 표현이다. 밀레니얼 세대는 1980년대 초부터 1994년까지... 	"Wed, 09 Jun 2021 16:02:00 +0900"
<b>증권</b>가에도 목소리 커지는 <b>MZ</b>세대	https://www.etoday.co.kr/news/view/2016626	이에 <b>증권</b>가에도 <b>MZ</b>세대를 주축으로 한 의사 기구들이 속속 들어서고 있다. 현대차그룹은 최근 8년 차 이하의 매니저(사원·대리)급 직원들이 주축이 된 ‘HMG 사무연구노조(가칭)’ 임시집행부를 꾸렸다. 이 조직은 역대... 	"Sun, 18 Apr 2021 15:19:00 +0900"
"미래에셋, <b>MZ</b>세대 공략 통했다… 다이렉트연금 잔고 1조원 돌파"	https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=417&aid=0000705807	미래에셋<b>증권</b>은 영상에 익숙한 <b>MZ</b>세대에게 다가가기 위해 공식 유튜브 채널 '스마트 머니'를 통해?다양한 연금 지식을 제공하고 있다. 세무사를 비롯한 미래에셋<b>증권</b> 연금전문가들이 직접 출연해 알기 쉽게 연금을... 	"Fri, 18 Jun 2021 15:07:00 +0900"
[아시아초대석] &quot;고객 쟁탈 출혈 경쟁 NO…<b>MZ</b>세대 중심 새 시장 공략 집중&quot;	https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=277&aid=0004915715	"기존 <b>증권</b>사와 기성 고객을 두고 벌이는 출혈 경쟁이 아니라 성장하는 새 시장에서 함께 커나가겠다는 구상이다. 성장하는 새 시장으로도 충분 목표 고객은 2030, <b>MZ</b>세대(1980~2000년대 초반 출생) 초보투자자다. 박 대표는... "	"Mon, 07 Jun 2021 11:30:00 +0900"
"[비즈브리핑-Trend] 캠핑·등산 매력에 흠뻑 빠진 <b>MZ</b>세대 주린이, 관련 테마주..."	https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=076&aid=0003742906	"NH투자<b>증권</b>은 최근 <b>MZ</b>세대의 주말 관련 테마로 골프, 아웃도어, 자전거, 호캉스(호텔+바캉스) 네 가지를 꼽고 유망 종목을 추려냈다. 이 가운데 대륙제관, 태양, 감성코퍼레이션이 주목할 만한 종목으로 등장한 것이... "	"Wed, 16 Jun 2021 07:43:00 +0900"
메타랩스 '아만다' 해외 진출…<b>MZ</b>세대 플랫폼 진화	https://www.paxnetnews.com/articles/76666	"IBK투자<b>증권</b>을 상장 주관사로 선정, 2023년 기업공개(IPO)를 목표로 하고 있다. 27일 서울 강남구 테크랩스 본사에서 만난 김충현 대표(사진)는 &quot;테크랩스는 아만다, 점신, 너랑나랑을 필두로 <b>MZ</b>세대가 좋아할 만한 종합 플랫폼... "	"Wed, 28 Jul 2021 08:44:00 +0900"
<b>증권</b>·카드업계도 ‘<b>MZ</b>세대’ 마케팅 총력전 [마이머니]	https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=022&aid=0003570295	NH투자<b>증권</b>은 <b>MZ</b>세대들이 브랜드 가치를 직접 체험해 볼 수 있도록 팝업스토어 ‘NH슈퍼스톡마켓(NH Super Stock Market)’을 지난달 26일 여의도 더현대 서울에 오픈했다. 미래에셋<b>증권</b>도 <b>MZ</b>세대를 잡기 위해 티몬과 함께... 	"Mon, 12 Apr 2021 03:03:00 +0900"
"미래에셋<b>증권</b>, 해외선물 모의투자 오픈"	https://www.econovill.com/news/articleView.html?idxno=545924	"앞으로도 투자를 처음 접하는 <b>MZ</b>세대를 대상으로 하는 모의투자 대회 운영 컨설팅, 비대면 투자 특강 등을 적극 지원해나갈 예정이다. 미래에셋<b>증권</b> 관계자는 &quot;기존 거래소의 모의거래 시스템만 허용됐던 파생상품시장... "	"Fri, 20 Aug 2021 14:46:00 +0900"
"한화투자<b>증권</b>, ‘연 최대 5% 우대 받는 Smart CMA RP 주식통장’ 이벤트"	https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=016&aid=0001866692	한화투자<b>증권</b> 채널전략실 신충섭 상무는 “<b>MZ</b>세대 등 투자를 시작하는 개인들이 보다 쉽고 편리하게 자산을 쌓을 수 있는 서비스를 늘 고민하고 있다”며 “쉬는 현금에 우대금리를 제공해 매매 부담을 줄이고... 	"Tue, 27 Jul 2021 08:29:00 +0900"
"NH투자<b>증권</b> 나무(NAMUH), IRP 개설 기념 이벤트' 실시"	http://www.datasom.co.kr/news/articleView.html?idxno=116473	"27일 NH투자<b>증권</b> Digital영업본부 김두헌 본부장은 &quot;최근 은퇴자금을 사전에 마련하고자 하는 <b>MZ</b>세대의 니즈가 확대되고, IRP 계좌의 실적배당형 상품 운용을 통해 적극적으로 수익을 관리 하려는 고객들이 가파르게... "	"Tue, 27 Jul 2021 14:36:00 +0900"
팝업스토어부터 소액투자까지…'<b>MZ</b>세대' 정조준한 <b>증권</b>업계	https://news.mtn.co.kr/newscenter/news_viewer.mtn?gidx=2021040209131125258	[노유미 / NH투자<b>증권</b> 경영지원본부 차장: <b>MZ</b>세대들에게 가장 핫한 장소인 더현대 서울 지하 2층에 입점을 해서 오시는 분들도 대부분 <b>MZ</b>세대들이고요. / 가끔 아이들 경제 조기교육을 원하는 부모님들도 아이들과 함께... 	"Fri, 02 Apr 2021 10:09:00 +0900"
[기획] 유튜브·게임·메타버스까지…금융권 <b>MZ</b>세대 공략 나서다	http://www.kukinews.com/newsView/kuk202106030284	"자료=키움<b>증권</b> ◇ <b>MZ</b>세대를 잡아라…위기감 커진 은행권, 2030세대 공략 나서 시중은행이 최근 MZ세대를 대상으로 한 고객 확보 전략을 강화하고 있다. 이는 카카오뱅크, 네이버, 토스 등 빅테크·핀테크 기업의 경쟁력이... "	"Fri, 04 Jun 2021 06:04:00 +0900"
테슬라·비트코인·게임스톱의 공통점은?…&quot;<b>MZ</b>세대에 있다&quot;	https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=008&aid=0004595834	2일 박찬솔 SK<b>증권</b> 연구원은 '<b>MZ</b>세대의 주식투자'라는 보고서에서 테슬라에 대한 일부 투자자의 높은 신뢰감의 배경으로 '테슬라의 성장 스토리'가 있다고 분석했다. <b>MZ</b>세대는 1980년대 초~2000년대 초 출생한 밀레니얼... 	"Wed, 02 Jun 2021 08:57:00 +0900"
